OpCo,OpCo Name,Subsidiary,Subsidiary Name,Departure Airport,Departure Airport Name,Departure Country,Departure Country Name,Departure Region,Arrival Airport,Arrival Airport Name,Arrival Country,Arrival Country Name,Arrival Region,Aircraft type,Date,Cabin,Service,# Passengers,# Flights
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,PHX,PHOENIX,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,630,14
BA,British Airways,BA,British Airways,IAD,WASHINGTON - DULLES,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,158,15
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,IAD,WASHINGTON - DULLES,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,244,11
BA,British Airways,BA,British Airways,JFK,NEW YORK-JOHN F KENNEDY,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,203,7
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,ORD,CHICAGO,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,670,15
BA,British Airways,BA,British Airways,ORD,CHICAGO,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,447,6
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,JFK,NEW YORK-JOHN F KENNEDY,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,623,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,JFK,NEW YORK-JOHN F KENNEDY,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,376,13
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,SEA,SEATTLE,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,607,4
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,IAD,WASHINGTON - DULLES,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,954,8
BA,British Airways,BA,British Airways,IAD,WASHINGTON - DULLES,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,439,12
BA,British Airways,BA,British Airways,PHX,PHOENIX,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,985,11
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,CPT,CAPE TOWN,ZA,South Africa,AMESA,747,2019-07-02,Economy Plus,Non-Premium,825,5
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,LOS,LAGOS MURTALA MUHAMMED INTERNATIONAL,NG,Nigeria,AMESA,747,2019-07-02,Economy Plus,Non-Premium,688,17
BA,British Airways,BA,British Airways,LOS,LAGOS MURTALA MUHAMMED INTERNATIONAL,NG,Nigeria,AMESA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,735,15
BA,British Airways,BA,British Airways,DEN,DENVER,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,227,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MIA,MIAMI,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,954,4
BA,British Airways,BA,British Airways,CPT,CAPE TOWN,ZA,South Africa,AMESA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,719,8
BA,British Airways,BA,British Airways,LAS,LAS VEGAS,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,200,9
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,SFO,SAN FRANCISCO,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,439,8
BA,British Airways,BA,British Airways,SFO,SAN FRANCISCO,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,332,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,JFK,NEW YORK-JOHN F KENNEDY,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,380,8
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,PHL,PHILADELPHIA,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,704,2
BA,British Airways,BA,British Airways,PHL,PHILADELPHIA,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,453,8
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MIA,MIAMI,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,374,4
BA,British Airways,BA,British Airways,MIA,MIAMI,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,248,15
BA,British Airways,BA,British Airways,MIA,MIAMI,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,930,10
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,LAS,LAS VEGAS,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,576,8
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,AUS,AUSTIN-BERGSTROM,US,United States,US + CA,747,2019-07-02,Economy Plus,Non-Premium,116,19
BA,British Airways,BA,British Airways,AUS,AUSTIN-BERGSTROM,US,United States,US + CA,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,747,2019-07-02,Economy Plus,Non-Premium,925,11
BA,British Airways,BA,British Airways,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,FCO,ROME-FIUMICINO,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,887,6
BA,British Airways,BA,British Airways,FCO,ROME-FIUMICINO,IT,Italy,Europe,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,378,20
BA,British Airways,BA,British Airways,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,TIA,TIRANA NENE TEREZA INTERNATIONAL,AL,Albania,Europe,A320,2019-07-02,Economy Plus,Non-Premium,716,10
BA,British Airways,BA,British Airways,TIA,TIRANA NENE TEREZA INTERNATIONAL,AL,Albania,Europe,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,668,13
BA,British Airways,BA,British Airways,LIS,LISBON,PT,Portugal,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,109,16
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,263,20
BA,British Airways,BA,British Airways,BCN,BARCELONA,ES,Spain,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,563,6
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,PRG,PRAGUE RUZYNE INTERNATIONAL AIRPORT,CZ,Czech Republic,Europe,A320,2019-07-02,Economy Plus,Non-Premium,830,16
BA,British Airways,BA,British Airways,PRG,PRAGUE RUZYNE INTERNATIONAL AIRPORT,CZ,Czech Republic,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,762,16
BA,British Airways,BA,British Airways,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,GLA,GLASGOW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,789,16
BA,British Airways,BA,British Airways,GLA,GLASGOW,GB,United Kingdom,Europe/Domestic,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,152,12
BA,British Airways,BA,British Airways,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,TRN,TURIN,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,223,4
BA,British Airways,BA,British Airways,TRN,TURIN,IT,Italy,Europe,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,655,8
BA,British Airways,BA,British Airways,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,TRN,TURIN,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,237,18
BA,British Airways,BA,British Airways,TRN,TURIN,IT,Italy,Europe,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,882,9
BA,British Airways,BA,British Airways,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,896,14
BA,British Airways,BA,British Airways,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,425,10
BA,British Airways,BA,British Airways,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,935,11
BA,British Airways,BA,British Airways,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,993,10
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,DUS,DUSSELDORF,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,890,4
BA,British Airways,BA,British Airways,DUS,DUSSELDORF,DE,Germany,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,732,20
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MUC,MUNICH,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,896,13
BA,British Airways,BA,British Airways,MUC,MUNICH,DE,Germany,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,144,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,NCL,NEWCASTLE,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,263,15
BA,British Airways,BA,British Airways,NCL,NEWCASTLE,GB,United Kingdom,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,101,14
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,TXL,BERLIN TEGEL,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,634,5
BA,British Airways,BA,British Airways,TXL,BERLIN TEGEL,DE,Germany,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,963,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,HAM,HAMBURG,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,724,20
BA,British Airways,BA,British Airways,HAM,HAMBURG,DE,Germany,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,420,15
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,DUS,DUSSELDORF,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,772,12
BA,British Airways,BA,British Airways,BLQ,BOLOGNA,IT,Italy,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,175,5
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,DUS,DUSSELDORF,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,703,14
BA,British Airways,BA,British Airways,DUS,DUSSELDORF,DE,Germany,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,477,5
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,PMI,PALMA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,341,11
BA,British Airways,BA,British Airways,PMI,PALMA,ES,Spain,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,704,11
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,GVA,GENEVA,CH,Switzerland,Europe,A320,2019-07-02,Economy Plus,Non-Premium,471,6
BA,British Airways,BA,British Airways,GVA,GENEVA,CH,Switzerland,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,586,19
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,327,15
BA,British Airways,BA,British Airways,IBZ,IBIZA,ES,Spain,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,970,6
BA,British Airways,BA,British Airways,MUC,MUNICH,DE,Germany,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,632,11
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,LIN,MILAN-LINATE,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,777,9
BA,British Airways,BA,British Airways,LIN,MILAN-LINATE,IT,Italy,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,415,6
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,881,3
BA,British Airways,BA,British Airways,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,546,15
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,448,6
BA,British Airways,BA,British Airways,NCL,NEWCASTLE,GB,United Kingdom,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,467,20
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,GLA,GLASGOW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,912,2
BA,British Airways,BA,British Airways,GLA,GLASGOW,GB,United Kingdom,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,294,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,985,17
BA,British Airways,BA,British Airways,EDI,EDINBURGH,GB,United Kingdom,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,638,4
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MXP,MILAN - MALPENSA,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,211,7
BA,British Airways,BA,British Airways,MXP,MILAN - MALPENSA,IT,Italy,Europe,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,154,9
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,BLQ,BOLOGNA,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,344,8
BA,British Airways,BA,British Airways,BLQ,BOLOGNA,IT,Italy,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,497,20
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,NCE,NICE COTE D'AZUR,FR,France,Europe,A320,2019-07-02,Economy Plus,Non-Premium,131,5
BA,British Airways,BA,British Airways,NCE,NICE COTE D'AZUR,FR,France,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,261,11
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,DUB,DUBLIN,IE,Ireland,Europe,A320,2019-07-02,Economy Plus,Non-Premium,756,15
BA,British Airways,BA,British Airways,DUB,DUBLIN,IE,Ireland,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,949,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,OTP,BUCHAREST OTOPENI,RO,Romania,Europe,A320,2019-07-02,Economy Plus,Non-Premium,405,20
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,928,11
BA,British Airways,BA,British Airways,MAD,MADRID,ES,Spain,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,594,17
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,AMS,AMSTERDAM,NL,Netherlands,Europe,A320,2019-07-02,Economy Plus,Non-Premium,596,8
BA,British Airways,BA,British Airways,AMS,AMSTERDAM,NL,Netherlands,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,453,7
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,FRA,FRANKFURT,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,311,3
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,WAW,FREDERIC CHOPIN,PL,Poland,Europe,A320,2019-07-02,Economy Plus,Non-Premium,884,9
BA,British Airways,BA,British Airways,WAW,FREDERIC CHOPIN,PL,Poland,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,955,6
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,ZRH,ZURICH,CH,Switzerland,Europe,A320,2019-07-02,Economy Plus,Non-Premium,846,7
BA,British Airways,BA,British Airways,ZRH,ZURICH,CH,Switzerland,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,467,6
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,FCO,ROME-FIUMICINO,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,524,19
BA,British Airways,BA,British Airways,FCO,ROME-FIUMICINO,IT,Italy,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,396,15
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,VCE,VENICE,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,367,14
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,ATH,ATHENS,GR,Greece,Europe,A320,2019-07-02,Economy Plus,Non-Premium,558,16
BA,British Airways,BA,British Airways,ATH,ATHENS,GR,Greece,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,428,19
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,GOT,GOTHENBURG,SE,Sweden,Europe,A320,2019-07-02,Economy Plus,Non-Premium,141,14
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,BHD,BELFAST CITY AIRPORT,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,901,9
BA,British Airways,BA,British Airways,BHD,BELFAST CITY AIRPORT,GB,United Kingdom,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,939,16
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,GVA,GENEVA,CH,Switzerland,Europe,A320,2019-07-02,Economy Plus,Non-Premium,126,10
BA,British Airways,BA,British Airways,GVA,GENEVA,CH,Switzerland,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,469,16
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,TXL,BERLIN TEGEL,DE,Germany,Europe,A320,2019-07-02,Economy Plus,Non-Premium,523,13
BA,British Airways,BA,British Airways,TXL,BERLIN TEGEL,DE,Germany,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,833,7
BA,British Airways,BA,British Airways,BHD,BELFAST CITY AIRPORT,GB,United Kingdom,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,757,17
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,NCE,NICE COTE D'AZUR,FR,France,Europe,A320,2019-07-02,Economy Plus,Non-Premium,901,11
BA,British Airways,BA,British Airways,NCE,NICE COTE D'AZUR,FR,France,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,403,11
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,FCO,ROME-FIUMICINO,IT,Italy,Europe,A320,2019-07-02,Economy Plus,Non-Premium,695,8
BA,British Airways,BA,British Airways,FCO,ROME-FIUMICINO,IT,Italy,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,854,9
BA,British Airways,BA,British Airways,IST,ISTANBUL AIRPORT,TR,Turkey,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,634,11
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,CPH,COPENHAGEN,DK,Denmark,Europe,A320,2019-07-02,Economy Plus,Non-Premium,765,18
BA,British Airways,BA,British Airways,CPH,COPENHAGEN,DK,Denmark,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,912,18
BA,British Airways,BA,British Airways,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,CDG,PARIS CHARLES DE GAULLE,FR,France,Europe,A320,2019-07-02,Economy Plus,Non-Premium,612,16
BA,British Airways,BA,British Airways,CDG,PARIS CHARLES DE GAULLE,FR,France,Europe,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy Plus,Non-Premium,724,12
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,899,10
VY,Vueling,,,MAD,MADRID,ES,Spain,Europe/Domestic,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,370,9
VY,Vueling,,,IBZ,IBIZA,ES,Spain,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,372,10
VY,Vueling,,,MAD,MADRID,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,656,7
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,294,8
VY,Vueling,,,MAD,MADRID,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,435,2
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,746,10
VY,Vueling,,,IBZ,IBIZA,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,973,10
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,496,6
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,515,17
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,CWL,CARDIFF,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,955,4
VY,Vueling,,,CWL,CARDIFF,GB,United Kingdom,Europe/Domestic,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,497,16
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,107,16
